taxon	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	lfc_SampleSiteTANK WATER_SampleSiteORAL	se_SampleSiteORAL	se_SampleSiteTANK WATER	se_SampleSiteTANK WATER_SampleSiteORAL	W_SampleSiteORAL	W_SampleSiteTANK WATER	W_SampleSiteTANK WATER_SampleSiteORAL	p_SampleSiteORAL	p_SampleSiteTANK WATER	p_SampleSiteTANK WATER_SampleSiteORAL	q_SampleSiteORAL	q_SampleSiteTANK WATER	q_SampleSiteTANK WATER_SampleSiteORAL	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	diff_SampleSiteTANK WATER_SampleSiteORAL	(Intercept)	SampleSiteORAL	SampleSiteTANK WATER	global	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;__	-1.782331719507331	-0.9683501351549143	0.8139815843524166	0.5089512536451165	0.6384640617420434	0.7070026825577432	-3.5019694061901694	-1.516686988634536	1.1513132897992024	4.618326463406997e-4	0.1293457309093455	0.2496033716842188	0.014076659060464526	1	1	TRUE	FALSE	FALSE	0	0	0.013655201045343759	0	0	0.013655201045343762	0.11336955050589517
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Gimesiaceae;g__uncultured;__	0.022307728912836	0.32894897552208985	0.30664124660925385	0.4748179208813202	0.5961328121487103	0.6659544073957763	0.04698164903175964	0.5518048475413073	0.4604538136602753	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.07217797582992068	0.1628549096620467	0.02174023990235428	0.018946595722377894	0.1628549096620467	0.021740239902354287	0.14617262538477901
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__uncultured_bacterium	-0.3258596680879292	2.903779614483957	3.2296392825718865	0.5597153924267002	0.7014231281948736	0.7685217541751533	-0.5821881486502151	4.13984013038876	4.2024045058271975	0.5604399552607499	3.475479426937355e-5	2.6409466906977854e-5	1	0.0010245713350611322	8.04960551324685e-4	FALSE	TRUE	TRUE	0.1927556642239958	0.12538145102176687	0	0	0.12538145102176687	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arcticiflavibacter;s__uncultured_bacterium	0.24688676509318863	0.7085861402451824	0.4616993751519938	0.6250404685539684	0.7824503594552961	0.8483562148324549	0.3949932484601538	0.9055988430224068	0.5442281992867543	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.07729173187484917	0.11350079178380135	0.09297145289440978	0.027214909287212534	0.11350079178380135	0.0929714528944098	0.14799736259101576
d__Bacteria;p__Marinimicrobia_(SAR406_clade);c__Marinimicrobia_(SAR406_clade);o__Marinimicrobia_(SAR406_clade);f__Marinimicrobia_(SAR406_clade);g__Marinimicrobia_(SAR406_clade);__	-0.47572812263782743	1.8162338591148384	2.291961981752666	0.25917963023836266	0.3276693513440085	0.4143828370733587	-1.8355150912141869	5.542885996707207	5.531025362778037	0.0664294051268188	2.9752658386212724e-8	3.183642844108846e-8	1	9.068610276117639e-7	9.385379104432879e-7	FALSE	TRUE	TRUE	0.5279207207284438	0.31150248725380386	0	0	0.31150248725380386	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Oceanospirillum;s__Oceanospirillum_beijerinckii	-0.6019331369956368	1.4657032920869928	2.0676364290826297	0.3485019164820995	0.43940872873655645	0.5170628570348732	-1.727201798692417	3.3356262546294158	3.998810591307235	0.08413142793514433	8.510749834949702e-4	6.366159977586108e-5	1	0.025089690513431722	0.0019404055611682459	FALSE	TRUE	TRUE	0.10204011913009677	0.29538661546640155	0	0	0.2953866154664016	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Candidatus_Riegeria;s__uncultured_bacterium	0.451102112451342	-1.031479349314475	-1.4825814617658168	0.7630363365617288	0.9536549781011487	1.0187766690426725	0.5911934869104997	-1.0816064226585222	-1.455256590395787	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.07757566975460853	0.2397301938147551	0.07234662575169096	0.16378729503498485	0.2397301938147551	0.07234662575169097	0.1679051557987503
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitaleaceae_UCG-011;s__uncultured_bacterium	-0.10275805560793168	-0.1531148127013431	-0.05035675709341143	0.4239425633623043	0.53303484073127	0.605348588387428	-0.24238673935675084	-0.2872510406473337	-0.08318637898794058	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.2084056770513384	0.07830156114917376	0.015750507815028434	0.01873029740648327	0.07830156114917376	0.015750507815028434	0.10984861669282724
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Albirhodobacter;__	-0.5354381994339159	0.06781522850017231	0.6032534279340882	0.5785412308027775	0.7247729298013189	0.7914591567876544	-0.9254970448535668	0.09356755158993371	0.7622041172440929	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.13003606277139762	0.15586333940105318	0.004795271432469428	0.10354725966997813	0.15586333940105318	0.004795271432469426	0.1116295976846221
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pseudofulvibacter;s__uncultured_bacterium	0.31125582275655644	0.4620532997180743	0.15079747696151785	0.3908964337438268	0.49203880861307747	0.5664189182926609	0.7962616076475574	0.9390586507200029	0.26622959101730226	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.32371444242845904	0.3483035858426478	0.1284927311658467	0.26054626830004224	0.3483035858426478	0.1284927311658467	0.08507507537897667
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__CCM11a;f__CCM11a;g__CCM11a;s__uncultured_bacterium	-0.25035613181696303	0.5436295702673941	0.7939857020843571	0.29936849289654066	0.37825671450114146	0.4606933007800518	-0.8362808303393641	1.4371974096596072	1.7234583197540976	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.27659671849128986	0.39652306491128586	0.10264694935191326	0.5166055572142778	0.39652306491128586	0.10264694935191328	0.6962085777341338
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__NS9_marine_group;g__NS9_marine_group;s__uncultured_bacterium	-0.04812715535797868	1.0670977037604639	1.1152248591184426	0.3955561497714968	0.49782048211294755	0.5718851509401195	-0.12166959200553594	2.1435391714524843	1.9500853576721293	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.27613708648339585	0.3000345612602427	0	0.3380805835697386	0.3000345612602427	0	0.6914080299027635
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Kaiserbacteria;f__Candidatus_Kaiserbacteria;g__Candidatus_Kaiserbacteria;s__bacterium_SH4-10	-0.1642527087810569	1.125338991742727	1.289591700523784	0.371245018115275	0.46765036663033377	0.5434546716353386	-0.44243747596918576	2.406368244403153	2.3729517250136145	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.3127485991271866	0.1628416010070591	0	0	0.1628416010070591	0	0
d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__Sandaracinus;__	0.1976147403419088	0.7353215343226488	0.5377067939807401	0.5331712504090959	0.6685017298348979	0.7362895481620797	0.3706402777536887	1.0999545723004391	0.7302925803075158	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.18827050413334562	0.1939991966207787	0.021537591692189297	0.0505596787594494	0.19399919662077872	0.021537591692189294	0.14476231969097766
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus	1.1354258246433013	3.7332677749873895	2.597841950344088	0.772585985741149	0.9655045573405816	1.0306379296779908	1.4696433090927434	3.8666495632816362	2.520615509615243	0.14165838409489737	1.1034080476335822e-4	0.011714978124095322	1	0.0033631877291871587	0.3453575550983301	FALSE	TRUE	FALSE	0	0.09765048724301235	0	0	0.09765048724301238	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Stenoxybacter;s__uncultured_bacterium	-0.7181612758473278	-1.0907614791125766	-0.3726002032652488	0.8779600257021578	1.096269923172035	1.1619511998700034	-0.8179885812830382	-0.994975284879184	-0.3206676866523607	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.04534062357051953	0.04952425384991256	0.027523058279791266	0.001352923816383752	0.04952425384991255	0.027523058279791235	0.05107939222462094
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group;__	-1.3021850710586365	-0.4982088251654115	0.8039762458932249	0.3956017256717467	0.4978770297245464	0.5719386539735692	-3.2916567005552793	-1.0006664204633997	1.4057036367581806	1	1	1	1	1	1	FALSE	FALSE	FALSE	0	0	0.044110417905180166	0	0	0.04411041790518018	0.2650231382680898
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__uncultured;s__uncultured_gamma	0.4632789167792887	0.3717864600389245	-0.09149245674036416	0.4304036477698847	0.5410488728348991	0.6130026639618552	1.07638241260209	0.687158736864008	-0.14925295128253696	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.3073536926786917	0.43381155272490274	0.020003331594899615	0.3417433434816665	0.4338115527249028	0.02000333159489962	0.20099710328802223
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;__;__	-1.428948191891355	-1.3125031059879595	0.11644508590339542	0.6169461613108245	0.7724097817811585	0.8384290022363404	-2.316163518799227	-1.699231595645201	0.13888484963282713	1	1	1	1	1	1	FALSE	FALSE	FALSE	0	0	0.08173854915065487	0	0	0.08173854915065489	0.03989604639983439
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Guggenheimella;s__uncultured_bacterium	-1.747977092391277	-3.009121536589156	-1.2611444441978792	0.8250844345683486	1.0306503574324455	1.0959671929423522	-2.1185432898219068	-2.919633719514225	-1.150713682233566	1	1	1	1	1	1	FALSE	FALSE	FALSE	0	0.37459113706345437	0	0	0.37459113706345437	0	0.2878247346347254
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Cohaesibacter;__	1.8380848405735135	-0.35863125489323683	-2.1967160954667504	0.8711004908131431	1.0877568131019815	1.1533816824472667	2.1100720984070653	-0.32969800839079066	-1.9045872922185805	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.030954935147051596	0	0.019179595072932272	0	0	0.01917959507293227	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Tenacibaculum_dicentrarchi	-0.42244526965994716	0.2246720029248446	0.6471172725847918	0.48603778275385334	0.610047366486087	0.6794160562658067	-0.8691613793199454	0.3682861614811488	0.952460964996125	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.15251684439225938	0.18616615730255262	0.03033484935191556	0.16044575020105797	0.1861661573025526	0.030334849351915556	0.2015307963193329
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Parvularculaceae;g__Marinicaulis;s__uncultured_bacterium	0.03990088375878751	0.8411359861883497	0.8012351024295622	0.4751066527789592	0.5964908902213278	0.666300427021601	0.08398300365907775	1.4101405402457132	1.2025132656917639	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.21895105369748974	0.16049074197156754	0.13890714808667706	0.067446956353279	0.16049074197156754	0.1389071480866771	0.11770897454306331
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__uncultured_Vibrio	0.23872696960777923	1.0098066290523093	0.7710796594445302	0.4359682359832087	0.5479506971623943	0.6196052365779615	0.5475788140147296	1.8428786280986085	1.2444692425505501	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.2687317615339374	0.22725348187244857	0	0.22736406631398678	0.22725348187244857	0	0.03942462602375005
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Lentisphaerales;f__Lentisphaeraceae;g__Lentisphaera;s__uncultured_bacterium	-0.5007996513598487	0.397273955905046	0.8980736072648947	0.42059535857387237	0.5288829880309811	0.6013886208505825	-1.190692291655162	0.7511566166725981	1.4933332226916625	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.3192523001622794	0.4316492590533191	0.21978922426352826	0.22112344789687635	0.4316492590533191	0.21978922426352826	0.24376883433164617
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudophaeobacter;__	0.8831624628618495	0.9497911765931798	0.06662871373133028	0.8333555621270884	1.040914611894344	1.1062773466805056	1.0597666866320927	0.9124582994033198	0.060227856903385314	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.11248475673443764	0.13267936413352646	0.02269240242696128	0.08990954475222189	0.13267936413352643	0.022692402426961304	0.020400996803667058
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Bernardetiaceae;g__Garritya;s__Garritya_polymorpha	0.48667011480843475	0.4507701252195395	-0.03589998958889523	0.4373996649266988	0.5497260846628236	0.6213052212835102	1.1126440046313089	0.8199904239509045	-0.057781567511587945	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.21983893823071587	0.21845833413700488	0.0403421845271421	0.1623048220832418	0.21845833413700486	0.040342184527142104	0.05802466407868089
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Vagococcaceae;g__Vagococcus;s__Vagococcus_sp.	0.05617669545327414	0.06414385083138592	0.007967155378111782	0.4976670336219211	0.6244696232787175	0.6934016718369446	0.1128800817776323	0.10271732753725446	0.011489956978334603	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.07654997705925144	0.14175142774444993	0.045496716039534764	0.04971349891552194	0.14175142774444993	0.045496716039534764	0.04670608657704969
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__uncultured;s__uncultured_Alphaproteobacteria	0.5676152914296415	1.6137593467880156	1.046144055358374	0.7211028492417053	0.9016248733224296	0.966784431980904	0.7871488679132697	1.7898345470898738	1.0820861618705064	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.1577961589115932	0.12033141551370864	0	0.0954551189404196	0.1203314155137086	0	0.04137976065926306
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Hyunsoonleella;__	0.03967293500269637	0.5377402770538576	0.49806734205116127	0.41682524228193696	0.5242064344542982	0.5969327109298466	0.09517882071033966	1.0258177727513937	0.8343776994149275	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.1611364471242223	0.17021813312587128	0.028004046311191445	0.01163056591014203	0.17021813312587128	0.02800404631119142	0.1620550006659842
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_nordii	-1.100034450089934	0.011033767405955073	1.111068217495889	0.4292352217078627	0.5395996340328978	0.6116175150357431	-2.5627776903140926	0.020448063175080612	1.8166062779136694	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.21671557187507218	0	0.030809742584577283	0	0	0.030809742584577283	0.04955219455796987
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas_spongiae	1.0280691550492516	2.61350674741197	1.5854375923627186	0.9349801338740064	1.1670386454552157	1.2332827563052315	1.099562565879918	2.23943462162947	1.2855426578025797	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.00695407050193873	0.006546313857873783	0	0.10507093801368939	0.006546313857873788	0	0.08634151523266569
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__uncultured;__	-2.166955888822849	-1.1171473197836932	1.0498085690391556	0.7112571516736899	0.8894092001159969	0.9546003107059401	-3.046656028306628	-1.2560555025043532	1.0997362532417445	1	1	1	1	1	1	FALSE	FALSE	FALSE	0	0	0.07288759175895881	0	0	0.07288759175895883	0.05085458179983025
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Soehngenia;__	-0.49284973937145293	-0.5654736754597022	-0.07262393608824924	0.49676312372470605	0.6233486187660612	0.6923134502854633	-0.9921222325765432	-0.9071547741279602	-0.10490036855170737	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.1618565556583499	0.17577093376424363	0.04600199999184565	0.03366758592228271	0.1757709337642436	0.046001999991845635	0.14435282133869073
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__uncultured;s__uncultured_bacterium	0.8426084196292399	-1.8301809115619048	-2.6727893311911446	0.9935051361048186	1.239680561425285	1.3066568598055115	0.8481168229615891	-1.476332668681769	-2.0455173912981057	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.06105049271449559	0.14737507657434587	0.028331831683748677	0.13385053552044118	0.14737507657434587	0.028331831683748712	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Aureispira;s__Saprospira_sp.	-0.2167320643488268	-0.4261354870762394	-0.20940342272741258	0.44895762447802245	0.5640609321158832	0.6350541877500371	-0.48274503546032627	-0.7554777557058184	-0.32974103118557124	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.043711828608321075	0.013566132587393672	0.18499412287921374	0.11818038065705605	0.013566132587393653	0.1849941228792137	0.1447908134046411
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__Oleiphilus;__	-0.01128546558759091	2.903356869115247	2.9146423347028376	0.762933381025336	0.9535272280019682	1.018648832039696	-0.014792203183486258	3.044859951402724	2.8612827532199594	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.1715884894601303	0.1371618002617467	0	0	0.1371618002617467	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__uncultured;g__uncultured;s__uncultured_Bacteroidetes/Chlorobi	0.006522831527333572	1.2249929132249975	1.218470081697664	0.4451690263355726	0.5593621611668576	0.6305430283134735	0.014652482858087706	2.189981729671526	1.932413851211282	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.31423585652418434	0.28957039853705535	0	0	0.28957039853705535	0	0
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_Bacteriovoracaceae	-0.28075819022149734	1.159360350119754	1.4401185403412513	0.3860373693982962	0.4860093287695068	0.5607272745417488	-0.727282414806385	2.38546933462174	2.568304781532484	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.14549925226749214	0.18299707990204536	0	0.16241626043696383	0.18299707990204536	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;__	-0.45790937263902987	0.4334866783240988	0.8913960509631287	0.3462004856210482	0.4365494987071645	0.5144034827654249	-1.3226710870078282	0.9929840249682197	1.7328732810497272	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.18297323941323407	0.2777960995451241	0.12727586273674807	0.3766112526005925	0.2777960995451241	0.12727586273674807	0.4460360751809395
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio_mediterranei	-0.15523865160770453	2.3598119253330383	2.5150505769407427	0.7123442934965069	0.8907580174547214	0.955945194307188	-0.21792643392385902	2.649217721414437	2.6309568706640145	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.07695509882643788	0.046480290240277354	0	0	0.046480290240277354	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__Kiloniella;s__Kiloniella_litopenaei	-0.13002078710845394	0.046070263748848796	0.17609105085730273	0.4612843133626179	0.5793486477657223	0.6497603101785133	-0.28186691665416325	0.0795207927497895	0.27100924463810966	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.18010062924033746	0.09598467106235113	0.0035730347738146284	0.028221745020709867	0.09598467106235113	0.0035730347738146297	0.10192992762972612
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;__;__	0.3649070095099856	0.5631586946873698	0.19825168517738417	0.5351274846143588	0.6709278987416393	0.7386603412821873	0.6819066857927452	0.8393728979575953	0.26839356886719185	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.09449688074633315	0.06889428155879387	0.03390337543988926	0.011649711335131019	0.06889428155879386	0.03390337543988925	0.059214464912098225
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__uncultured;s__Pacificibacter_aestuarii	-0.24688010916992603	1.1826292530397486	1.4295093622096746	0.44415585701253	0.5581055778684019	0.6293373424150314	-0.5558411653748863	2.119006331304945	2.2714516776075095	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.15203327102815012	0.15994093635339826	0	0.15694855664552915	0.15994093635339826	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__Coxiella;s__uncultured_marine	-0.4757281226378278	2.426843017933633	2.902571140571461	0.39517160062903056	0.49734335709468397	0.5714337459083139	-1.2038520022202206	4.87961281339003	5.079453499823892	0.2286467861599006	1.0629430863510401e-6	3.785221567679224e-7	1	3.133556218562866e-5	1.1537355338286276e-5	FALSE	TRUE	TRUE	0.33651866813337	0.21599699545084033	0	0	0.21599699545084036	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__uncultured;s__uncultured_Bacteroidetes	-0.12853950438738387	0.4106964837248548	0.5392359881122386	0.4059566851283269	0.5107239174306858	0.5841137941113854	-0.31663354514472714	0.8041457815231329	0.923169412447416	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.09690047363804032	0.10005997536311058	0.12055289960358592	0.030000725456265802	0.10005997536311056	0.1205528996035859	0.09825371614126949
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium;__	-3.1222367082522524	-3.341107112738429	-0.21887040448617645	1.0431926552702044	1.3013571047239412	1.3690597373949238	-2.9929627020270195	-2.5674022146651154	-0.15986914121267473	1	1	1	1	1	1	FALSE	FALSE	FALSE	0	0	0	0	0	0	0.04490510829296899
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__uncultured_bacterium	0.7111309590220168	0.6498846712443407	-0.061246287777676156	0.5103793070105762	0.640235110975266	0.7087259881246047	1.3933381492037658	1.0150719010932963	-0.08641744313587685	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.26649462969079013	0.24049254152418217	0.160116895566882	0.2367838688423532	0.2404925415241822	0.16011689556688197	0.008596030355716074
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio_cortegadensis	0.2320902435611778	0.23999462599058777	0.007904382429409967	0.609053462706091	0.762619468860396	0.8287579689206027	0.38106711113664066	0.31469774348826757	0.009537624645353158	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.04263449170260024	0.044366638800605644	0.017455828729435494	0.013679933242611714	0.044366638800605644	0.017455828729435494	0.039977510244831
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Roseibacillus;s__uncultured_marine	-0.2917006864399251	1.9117231148362086	2.203423801276134	0.4173664918126651	0.5248778234902867	0.5975721266532111	-0.6989077756890337	3.642224969848791	3.687293471361736	0.4846096678045444	2.702916936461995e-4	2.2665191340136365e-4	1	0.00796819912868996	0.006908350320473564	FALSE	TRUE	TRUE	0.28152905540916134	0.2289835331531045	0	0	0.22898353315310452	0	0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;__;__;__	0.4897609928772044	-0.21860922742768918	-0.7083702203048936	0.5749598291700485	0.7203308243035873	0.7870909140964888	0.851817758440919	-0.30348448247933807	-0.8999852591590901	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.09377811509711957	0.18204599831126847	0.010071863227741132	0.17049028220240983	0.18204599831126847	0.010071863227741142	0.1646756327868963
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Litoribrevibacter;__	-0.475728122637828	1.74256506075505	2.218293183392878	0.31765068376679584	0.40104593929192944	0.4815790565204311	-1.4976455173856487	4.3450510029640315	4.606290812189351	0.13422537408457083	1.3924330683135364e-5	4.099150217668756e-6	1	4.1048926853883054e-4	1.2494209863454369e-4	FALSE	TRUE	TRUE	0.3672102442955357	0.2918654216133249	0	0	0.2918654216133249	0	0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pir4_lineage;s__uncultured_bacterium	0.1183962907419931	0.5801110008231808	0.4617147100811877	0.3667171271328017	0.4620294502451945	0.5381842826707903	0.3228545436851589	1.2555714803792737	0.8579119178097971	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.3852533314511372	0.3209038404430393	0.2802031643719536	0.2518787580625524	0.3209038404430393	0.28020316437195353	0.1295374172509421
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__uncultured_Clostridiales	-1.2126226237455617	-0.7777846893756414	0.43483793436992035	0.7503860041094811	0.9379582824595659	1.003075694518027	-1.6159984556010463	-0.8292316448617432	0.43350460662777585	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.07730487890791068	0.04775104011606583	0.02468391134996579	0.0401823256730946	0.047751040116065846	0.0246839113499658	0.002212307672286388
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__uncultured;s__Tenacibaculum_sp.	-0.30144088386995616	0.6827178776869963	0.9841587615569525	0.43856621901865755	0.5511729419207783	0.6226910994199386	-0.6873326553615207	1.238663631251197	1.5804927394557835	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.10642426374862764	0.11417015732070772	0.31580704351115624	0.19862766701274315	0.11417015732070773	0.31580704351115624	0.18049317125998085
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__Microscilla;s__Microscilla_marina	0.08584951360313403	0.45637097234760743	0.3705214587444734	0.4956737465920909	0.6219976034485903	0.6910021995007323	0.17319762080072987	0.7337182166254562	0.5362087979056871	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.13748893849696123	0.07128942598391115	0.13763129674630767	0.09583103494334609	0.07128942598391115	0.13763129674630764	0.03915613393588405
