taxon	W	p_val	q_val	diff_abn	(Intercept)	SampleSiteORAL	SampleSiteTANK WATER	global	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Aureispira;s__Aureispira_maritima	4.936174850894904	0.16949357730465173	1	FALSE	0.024385601589408442	0	0.008687128889958057	0	0	0.00868712888995805	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Reichenbachiella;s__uncultured_bacterium	3.035228601205951	0.4384685813407642	1	FALSE	0.03416033699838579	0.14763499666393007	0.04951513397349436	0.1048378328815197	0.14763499666393007	0.049515133973494364	0.09860821118619384
d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium;s__uncultured_deep-sea	2.8942484256469307	0.47049166643344603	1	FALSE	0.13221901681065013	0.1410348611759813	0.06090359907109205	0.06675505874226183	0.14103486117598132	0.06090359907109206	0.05442546363449638
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__uncultured;__	43.04006519120644	9.015682084853099e-10	6.824871338233796e-7	TRUE	0.16589919013194276	0.04248124404255478	0	0	0.04248124404255478	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Owenweeksia;s__uncultured_bacterium	1.9769472362891913	0.744288584037685	1	FALSE	0.12602316098432623	0.14611617747613423	0.03155777021253241	0.11709393990694532	0.14611617747613426	0.031557770212532414	0.040078879005610975
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Neptuniibacter;s__Neptuniibacter_caesariensis	3.210745802331343	0.4016293138533509	1	FALSE	0.12951494190665605	0.10531850911532671	0.1376403301968739	0.2743047411215036	0.10531850911532671	0.1376403301968739	0.3981295202996376
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__0319-6G20;g__0319-6G20;s__uncultured_bacterium	8.6155367968935	0.026927122798251348	1	FALSE	0.2627819389840615	0.2583436864698656	0	0	0.2583436864698656	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Yoonia-Loktanella;__	5.986483748044985	0.10024935031522957	1	FALSE	0.18931780132763998	0	0	0	0	0	0.019522069662120327
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__Arenicellaceae;g__HTCC5015;s__uncultured_gamma	0.8215750705364936	0.6737443841872018	1	FALSE	0.07206761719485037	0.012631189610511264	0.1436116926111681	0.0610059350901893	0.012631189610511257	0.14361169261116813	0.09356108996067698
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Fusibacteraceae;g__Fusibacter;s__uncultured_bacterium	11.84307107135871	0.005362160240664832	1	FALSE	0.02663823135930587	0.017545762595444093	0	0	0.017545762595444072	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__uncultured;g__uncultured;s__uncultured_bacterium	1.7891640498726582	0.8175568442507963	1	FALSE	0.1952393911668952	0.2662269266426585	0.004063222051725535	0.23795296086297613	0.26622692664265846	0.004063222051725533	0.1458730277590486
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__uncultured;g__uncultured;s__uncultured_bacterium	13.307989371996792	0.0025777264088693123	1	FALSE	0	0	0	0	0	0	0.16917088529867694
d__Bacteria;p__Proteobacteria;__;__;__;__;__	4.982842200468934	0.16558445376400144	1	FALSE	0.36216811281159145	0	0.009683228201143349	0	0	0.009683228201143344	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;__	0.809502537973929	0.6657145413800254	1	FALSE	0.13036317880420195	0.2326166059381163	0.04129364798194304	0.2706112622139247	0.23261660593811634	0.04129364798194304	0.28854268006746764
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;__	4.591183205807469	0.20140360032985294	1	FALSE	0.08939599609380706	0.14176575847986683	0	0.22909973738006825	0.14176575847986683	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__AB1;g__AB1;s__Sinorickettsia_chlamys	2.909834917383604	0.46683925973525947	1	FALSE	0.04054823439868456	0.036487086390616284	0.05643860195300185	0.0316749036737978	0.036487086390616284	0.05643860195300187	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio_fortis	6.084413255925534	0.09545890412563972	1	FALSE	0.02072363934929463	0.037577308909674915	0	0.28937731667194677	0.037577308909674915	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__uncultured;s__metagenome	5.063960660235496	0.15900285045100257	1	FALSE	0.0819975778056158	0.18116725693900373	0	0	0.18116725693900373	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;__	2.127278788748944	0.6903944253175567	1	FALSE	0.04040031542341312	0.2253542399704944	0.050284391496271286	0.14951145981719116	0.2253542399704944	0.050284391496271286	0.13734792143351882
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_delta	20.092476430972194	8.669702097429705e-5	0.06354891637415974	FALSE	0.7186897013883653	0.2550190648977725	0	0	0.2550190648977725	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Pseudahrensia;s__uncultured_bacterium	5.244256827227314	0.14529614601978588	1	FALSE	0.3446090779465014	0.3173536781461666	0	0	0.3173536781461666	0	0.5655829235332274
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__uncultured_bacterium	13.710495957357036	0.002107820511830618	1	FALSE	0.06534451458226195	0.19552318900753468	0	0	0.19552318900753465	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;__	3.245587203975382	0.3946932407752188	1	FALSE	0.05964929616136932	0.046307369387676385	0.05751398246898217	0.017407502707978847	0.046307369387676385	0.0575139824689822	0.05670368503559691
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Unknown_Family;s__uncultured_bacterium	15.930148666779543	6.947717713827151e-4	0.5002356753955549	FALSE	0.29788293258767273	0.1653698463924713	0	0	0.1653698463924713	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;__;__	8.072994835908206	0.03531843415261092	1	FALSE	0.031853728926785015	0	0.1461783009628761	0	0	0.14617830096287612	0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214_group;s__uncultured_Firmicutes	3.6059291434259313	0.3296191469521524	1	FALSE	0.17961523257955095	0.16925911805734012	0.0032650695118479614	0.14228012919008842	0.16925911805734015	0.003265069511847977	0.08477713159314221
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Halobacteriovorax;s__uncultured_bacterium	15.104469863468298	0.0010498712397159343	0.7496080651571772	FALSE	0.5167938869836706	0.18549804054716018	0	0	0.18549804054716018	0	0
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__uncultured;s__uncultured_Acidimicrobiales	0.9035959080824095	0.727034488993753	1	FALSE	0.11618362501305363	0.11485019131421355	0.058068593327040875	0.005285609622451987	0.11485019131421355	0.058068593327040854	0.12122748481767104
d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliaceae;g__Babeliaceae;__	9.74450521941921	0.01531219928884309	1	FALSE	0.34086991599035077	0.2759572387713041	0	0	0.27595723877130407	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Limibaculum;__	1.4860579780782155	0.9513418583972969	1	FALSE	0.05097246358708487	0.08880764182044043	0.09326974901655549	0.17581322483400708	0.0888076418204404	0.09326974901655549	0.21497143298592886
d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__Calorithrix;s__bacterium_enrichment	5.266481612614764	0.14369049601781436	1	FALSE	0.27161475270048935	0.31388617178050143	0	0	0.3138861717805014	0	0.4613753873304449
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Portibacter;s__uncultured_Bacteroidetes	5.70163248962851	0.11559425002439942	1	FALSE	0.46890743459196277	0.19866486032511568	0	0	0.19866486032511568	0	0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;__	1.364989688507264	0.9892907255641906	1	FALSE	0.018566398085566146	0.01293338186190746	0.015487466996066405	0.010388798981660247	0.012933381861907465	0.015487466996066413	0.00734199973664506
d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Magasanikbacteria;f__Candidatus_Magasanikbacteria;g__Candidatus_Magasanikbacteria;s__uncultured_bacterium	11.68541389096649	0.005801958390291749	1	FALSE	0.20907244047113183	0.1383340744613831	0	0	0.1383340744613831	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;__;__;__	11.32284422632873	0.006955135769896252	1	FALSE	0.34866279733338346	0.14686288659044702	0	0	0.146862886590447	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Neptunomonas;__	14.351149947966443	0.0015300914204675773	1	FALSE	0.34792841275017333	0	0.018265368354951655	0	0	0.018265368354951662	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__Saccharina_japonica	0.06916789012323812	0.06798551050981061	1	FALSE	0.07704485041998536	0.013291100145608465	0.0198261579706808	0.004342341542941996	0.013291100145608468	0.0198261579706808	0.014970729542953145
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__uncultured;s__uncultured_bacterium	4.923677846637748	0.1705559740206278	1	FALSE	0.1037533365447791	0	0.06850545719952643	0	0	0.068505457199526415	0.020164275296804948
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Pseudohongiellaceae;g__Pseudohongiella;s__uncultured_bacterium	6.10806629582217	0.09433660700733927	1	FALSE	0.29672021542428734	0.14133050954055856	0	0	0.14133050954055856	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__uncultured;s__uncultured_bacterium	3.0087378512485405	0.4443148949521819	1	FALSE	0.12362251481188959	0.2020154851777774	0.20859968024676168	0.4601690233596812	0.20201548517777743	0.20859968024676168	0.6937225537293397
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;s__uncultured_Pseudovibrio	0.38917703459449454	0.3536533800900902	1	FALSE	0.07499009412955132	0.11538752307215305	0.05951929090911114	0.03253158366270111	0.11538752307215307	0.059519290909111136	0.059746340800736784
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__uncultured_Sphingobacterium	0.38285822162107386	0.3484436764475712	1	FALSE	0.09097198344041776	0.033876928550430285	0.11048329050357199	0.06357235954137071	0.033876928550430285	0.110483290503572	0.07525849608702231
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella;s__Shewanella_algae	30.74290519835241	4.219810544374172e-7	3.164857908280629e-4	TRUE	0	0	0	0	0	0	0.2214586351822683
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__JGI_0000069-P22;f__JGI_0000069-P22;g__JGI_0000069-P22;s__uncultured_bacterium	8.938306740601384	0.02291402318370851	1	FALSE	0.09997155171975791	0.12174964423770374	0	0	0.12174964423770372	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Altererythrobacter;__	4.700387636609957	0.19070135943472577	1	FALSE	0.1561758865149981	0	0.07055994285925049	0.09996797477260588	0	0.0705599428592505	0.036898554120641816
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae;g__Planctomicrobium;s__uncultured_bacterium	1.4451150911583468	0.9710179109122969	1	FALSE	0.16420861155316166	0.09956260951677047	0.2416173126962358	0.19647842834451673	0.09956260951677048	0.24161731269623576	0.08691685062117005
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Kangiellaceae;g__Aliikangiella;s__Kangiella_sp.	1.0223424244355264	0.8004146344915543	1	FALSE	0.1349709054169085	0.14280045696461866	0.07497270983181267	0.15903964154126915	0.14280045696461863	0.07497270983181267	0.22257835996196815
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Cocleimonas;__	3.0427411831996087	0.4368246552216664	1	FALSE	0.15378323048289896	0.13138137034976688	0.04941890882376395	0.08573124980950116	0.13138137034976688	0.049418908823764	0.048800617193441635
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;__;__	5.230613834892015	0.14629067134186888	1	FALSE	0.07141069238909678	0.08436322551512776	0	0.22304680078430514	0.08436322551512775	0	0.10497286976310266
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Shimia;__	3.47807513380331	0.3513788171527335	1	FALSE	0.1223870336348136	0.15827009666529912	0.10138497764997469	0.07776543350349968	0.1582700966652991	0.1013849776499747	0.2374942058452532
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;__;__	2.8137531330981114	0.4898140812054407	1	FALSE	0.06284409424772312	0.08172630138951217	0.03191070421417604	0.02550337491930671	0.08172630138951216	0.03191070421417606	0.05429281083275785
d__Bacteria;p__Patescibacteria;c__ABY1;__;__;__;__	11.666625621489395	0.005856719583449794	1	FALSE	0.33370328917955877	0.07905262467699155	0	0	0.07905262467699155	0	0
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__TM7a;s__uncultured_bacterium	5.113721919884681	0.155095568765917	1	FALSE	0.18334211741335704	0.10121225953854206	0	0	0.10121225953854203	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Fulvivirga;s__uncultured_bacterium	6.021647335175237	0.09850219103634582	1	FALSE	0.06928977964071172	0	0.09850214541364331	0	0	0.09850214541364326	0
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade;s__uncultured_delta	8.589782477410317	0.027276109818266312	1	FALSE	0.43343991555672806	0.3129727221070288	0	0	0.3129727221070288	0	0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;__;__;__	2.69395970544938	0.520048775813232	1	FALSE	0.19785255217737502	0.18796119050699095	0.027888535020162166	0.23125949173261764	0.18796119050699095	0.02788853502016212	0.33824777009154006
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__EC3;f__EC3;g__EC3;s__uncultured_bacterium	0.7357191780232991	0.6155712612615698	1	FALSE	0.19793579504873557	0.196245119478922	0.09597111586890912	0.12301328606582025	0.196245119478922	0.09597111586890911	0.0659810051186083
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SM2D12;g__SM2D12;__	10.440274489144366	0.010813174101584876	1	FALSE	0.21213861751848187	0.2353908250206608	0	0	0.2353908250206608	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Crocinitomix;__	0.9473780632344113	0.7545982745138863	1	FALSE	0.059910918103912095	0.07570908663236528	0.09534460447702572	0.08349741582491937	0.07570908663236528	0.09534460447702574	0.17169059670411121
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Marinicella;__	5.4492723732589745	0.13114010728267764	1	FALSE	0.1754893484076328	0	0.04929227227699431	0	0	0.04929227227699431	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas;__	0.021654085479384175	0.021537282548403303	1	FALSE	0.02543267932354102	0.003713949803808893	0.0032709026681547945	6.502666274144319e-4	0.0037139498038088925	0.0032709026681547945	0.001147673545070017
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Simkaniaceae;g__uncultured;s__metagenome	18.204227790065733	2.2286001601749366e-4	0.16291067170878787	FALSE	0.2696862186926047	0.2488695637847988	0	0	0.2488695637847988	0	0
d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Acanthopleuribacterales;f__Acanthopleuribacteraceae;g__Acanthopleuribacter;s__uncultured_bacterium	0.4116447315044498	0.3720446925003693	1	FALSE	0.11892417638235345	0.32492467656745777	0.06428021509179775	0.22533200305176598	0.32492467656745777	0.06428021509179775	0.20149068873147974
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__uncultured;s__uncultured_bacterium	5.583998365134374	0.12259708871033002	1	FALSE	0.20226370229262752	0	0.20702915590724363	0	0	0.2070291559072437	0.03325130241856397
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__uncultured;s__uncultured_bacterium	88.88645083434244	9.990389923395099e-20	7.60268673170367e-17	TRUE	0	0.15337090498310174	0	0	0.15337090498310174	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__uncultured;g__uncultured;__	4.337553098211828	0.22863478621110148	1	FALSE	0.40882872326745023	0.36675901744976735	0	0	0.3667590174497673	0	0.0991971400364542
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina;__	1.317445925904297	0.9649764111595649	1	FALSE	0.048543273514548145	0.08048625466965673	0.19838848732148404	0.12707621429674992	0.08048625466965674	0.19838848732148404	0.20752398201059313
d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales;f__Leptospiraceae;g__Turneriella;s__uncultured_bacterium	6.073296258084852	0.0959909897699158	1	FALSE	0.24030211508963675	0.1848154127242594	0	0	0.1848154127242594	0	0
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__P.palmC41;f__P.palmC41;g__P.palmC41;s__uncultured_bacterium	5.185294425112841	0.14964341744337822	1	FALSE	0.386877917842436	0.5232593086399254	0.0909740431294656	0.41307402618243333	0.5232593086399254	0.09097404312946557	0.1358203811523509
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__uncultured;__	14.980865662786087	0.0011168024291800841	0.7951633295762199	FALSE	0.014892092446665823	0	0.036784774586037516	0	0	0.03678477458603754	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Dokdonia;__	1.1419494647445372	0.8700510573728164	1	FALSE	0.07994866853440569	0.07505089943600074	0.07038584221756716	0.08893095124445284	0.07505089943600074	0.07038584221756718	0.18097375384386008
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__uncultured_Porphyromonadaceae	4.688034993798428	0.19188283716038304	1	FALSE	0.049871767084371806	0	0.07585960291668675	0.13174332680818118	0	0.07585960291668671	0.0058080169716321385
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;__;__	1.4142188002954499	0.9861348001383403	1	FALSE	0.1330931144224585	0.054995486901784234	0.19320118219189514	0.10269753847720782	0.054995486901784234	0.1932011821918951	0.022979084892874795
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Candidatus_Peregrinibacteria;f__Candidatus_Peregrinibacteria;g__Candidatus_Peregrinibacteria;s__uncultured_bacterium	8.115690993638033	0.034572444489276564	1	FALSE	0.1202951908902252	0.06885913747760262	0	0	0.06885913747760262	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arenibacter;__	0.1680787618021289	0.1612099024465282	1	FALSE	0.11710372420490969	0.10912581851404358	0.01040085283864004	0.032170224876976856	0.10912581851404358	0.01040085283864004	0.08067666535410362
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;__	4.660995644361535	0.1944946463255795	1	FALSE	0.0885356615001216	0.24564803262665535	0.14737250768440738	0.11946921943557279	0.24564803262665535	0.14737250768440738	0
d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Kerfeldbacteria;f__Candidatus_Kerfeldbacteria;g__Candidatus_Kerfeldbacteria;s__uncultured_bacterium	7.538538896190946	0.04613782033794965	1	FALSE	0.2108192746636751	0.09960467746399822	0	0	0.09960467746399822	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;__;__	9.077865794969874	0.02136960450321632	1	FALSE	0.1417126496523453	0.15975641319998363	0	0	0.15975641319998363	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Limibaculum;s__uncultured_bacterium	0.4002874955549235	0.36277385837925563	1	FALSE	0.150667239474419	0.23344993763872954	0.04522352075228355	0.15679570518382785	0.2334499376387295	0.04522352075228355	0.09082829846280739
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;__;__	2.888570427448471	0.47182928970785387	1	FALSE	0.1692436172812861	0.1324233470523818	0.07553181685072921	0.035671100353559505	0.1324233470523818	0.07553181685072917	0.10250036663260395
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Gracilibacteria;f__Gracilibacteria;g__Gracilibacteria;s__uncultured_bacterium	3.7414788509075763	0.308019481959455	1	FALSE	0.19250287084141174	0	0.2351518534684629	0	0	0.2351518534684629	0.05592888742079581
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__BD1-7_clade;s__uncultured_bacterium	2.055360953494411	0.7156720152817497	1	FALSE	0.04614678915555256	0.0038395251050129817	0.08114399530019203	0.07708999808362464	0.003839525105012974	0.08114399530019203	0.11054969904794905
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_brachy_group;s__uncultured_bacterium	1.6130300739161982	0.8928221693535948	1	FALSE	0.24353198685013153	0.23721533454083016	0.013515707206226664	0.022852402659346443	0.23721533454083016	0.013515707206226652	0.23910468857374487
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__uncultured_bacterium	5.1317497460669586	0.15370383270546084	1	FALSE	0.44752296439967915	0.43844788662911155	0	0	0.4384478866291115	0	0.45493272000250856
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;s__Erythrobacter_seohaensis	0.9950415890764504	0.7839275212271265	1	FALSE	0.10501097222835817	0.08726976133506348	0.09091681534964183	0.010366626099819014	0.08726976133506349	0.09091681534964183	0.11059518305644588
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;__;__;__	5.240160323255917	0.14559405413067308	1	FALSE	0.4873444652020894	0.4299441895215903	0	0	0.42994418952159036	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina;s__Aquimarina_sp.	3.257266521406154	0.3923950837091935	1	FALSE	0.017482698411096162	0.06537810742512402	0.0029713567843240004	0.06323229555379248	0.06537810742512401	0.002971356784323999	0.047393634417114236
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__Sneathiellaceae;g__Sneathiella;s__uncultured_bacterium	0.5407396287752053	0.4738055243777489	1	FALSE	0.08473610296795606	0.08870298589263267	0.02815024067253889	0.05477908463772285	0.08870298589263266	0.02815024067253889	0.023613543362748627
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uncultured_Bacteroidaceae	2.8434133492032037	0.4826036830963866	1	FALSE	0.10838714152386193	0.11610837216488118	0.006034087130227231	0.07531158113345826	0.11610837216488114	0.006034087130227218	0.0267854605992325
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Aureispira;s__Aureispira_marina	3.3422070272568285	0.3760788940247322	1	FALSE	0.13719623764717256	0.0892689352914243	0	0.20548376896166745	0.08926893529142431	0	0.3161297295131159
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Marinobacterium;__	13.870749769932068	0.00194551665575667	1	FALSE	0.038576870671848486	0.007380271408940327	0	0	0.0073802714089403225	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;__	2.564354303288988	0.5548652591124902	1	FALSE	0.2630134812169265	0.31981867977870093	0.009504319226358636	0.2329115100192888	0.3198186797787009	0.009504319226358643	0.18134645980292596
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;__	4.462440553968348	0.21479459138759804	1	FALSE	0.0779315416475361	0.08523353931218748	0.0380050304532385	0.04269821878117295	0.08523353931218743	0.038005030453238525	0.03105935624937707
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__Porticoccus;s__uncultured_bacterium	2.883228172662847	0.4730912905805175	1	FALSE	0.0257876207242805	0.08390329205724524	0.013968708964938776	0.08205077849927343	0.08390329205724521	0.013968708964938773	0.07233034143204495
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__uncultured;s__uncultured_bacterium	1.9519011457744873	0.753667950195992	1	FALSE	0.2726855772705962	0.32597890560392023	0	0.3156688923629231	0.32597890560392023	0	0.8197022514675188
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Suttonella;s__Cardiobacteriaceae_bacterium	11.09038179424746	0.007812394901924368	1	FALSE	0	0	0	0	0	0	0.06072894230904171
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;s__Comamonas_aquatica	0.9595249974687189	0.7621392578039096	1	FALSE	0.10593109402318711	0.09341056052580704	0.015861108776432167	0.05511666687945782	0.09341056052580707	0.015861108776432174	0.038603753201429586
