taxon	lfc_(Intercept)	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	se_(Intercept)	se_SampleSiteORAL	se_SampleSiteTANK WATER	W_(Intercept)	W_SampleSiteORAL	W_SampleSiteTANK WATER	p_(Intercept)	p_SampleSiteORAL	p_SampleSiteTANK WATER	q_(Intercept)	q_SampleSiteORAL	q_SampleSiteTANK WATER	diff_(Intercept)	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	(Intercept)	SampleSiteORAL	SampleSiteTANK WATER	global	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Oleispira;s__uncultured_gamma	-0.022940227208537264	0.09886982955407186	0.6371917679991818	0.4157932421650193	0.6161673473483178	0.7714437123921917	-0.0551721983000214	0.16045937841328195	0.825973117368856	0.9560012777315874	0.8725192182823702	0.40881934154283583	1	1	1	FALSE	FALSE	FALSE	0.06044334642304224	0.0658544335553548	0.06897014014410026	0.04521549194293763	0.0658544335553548	0.06897014014410024	0.12170675751773835
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__uncultured;__	-0.2223413611956732	0.4612348178349364	0.9842428866183087	0.3016497926113681	0.447409460713447	0.5621408444715327	-0.7370844159078462	1.0309009047315254	1.7508830683591283	0.46107101559142516	0.3025872923078733	0.07996605388586793	1	1	1	FALSE	FALSE	FALSE	0.4099331857273372	0.3538278751360134	0.47033942125067424	0.4859327427468848	0.3538278751360134	0.47033942125067424	0.06591361135617718
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Kangiellaceae;g__Kangiella;s__Kangiella_sp.	0.12793601967976143	-0.13481746119502894	0.2936065224727784	0.3719083241972553	0.5512835110903226	0.6909653042481233	0.34399880657660636	-0.24455195644866726	0.4249222365691249	0.7308471835998158	0.8068033677458978	0.6708933639536744	1	1	1	FALSE	FALSE	FALSE	0.062388025154723394	0.0511777220363128	0.032765109502904316	0.03819904240562821	0.0511777220363128	0.03276510950290431	0.08515174393808114
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Rubidimonas;s__uncultured_bacterium	-0.06269942215375877	0.21658433310993797	0.6154684337180156	0.31743889158321836	0.47075293444423383	0.591091508636307	-0.19751651047244717	0.4600806862003638	1.0412405265945168	0.8434233624433463	0.6454583065876593	0.29776393120802813	1	1	1	FALSE	FALSE	FALSE	0.1904768566501566	0.22304511855522988	0.016892323317564385	0.05683000749607347	0.2230451185552299	0.016892323317564375	0.16491348275912845
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Marinomonadaceae;g__Marinomonas;__	-0.21689120542856655	-0.4441963795617494	2.7658106941634815	0.3364649625885673	0.49888196215661273	0.6259763454761107	-0.6446175071541796	-0.8903837245218017	4.4183949028614435	0.5191750866986233	0.37325987853347986	9.943661234532296e-6	1	1	0.007368252974788431	FALSE	FALSE	TRUE	0.16406375746228735	0.12874514960001143	0	0	0.12874514960001143	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Alcaligenes;__	1.1481749667831262	-1.8562987955909116	-1.7472151494160408	0.4680482998822733	0.6934295279709876	0.8672909039271237	2.4531121405032836	-2.6769826214677397	-2.014566440746224	0.014162617932493052	0.007428848810868033	0.04395009673978892	1	1	1	FALSE	FALSE	FALSE	0.21094815527037136	0	0.008443779561614944	0.18791738989870538	0	0.008443779561614954	0.047243352063802806
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Oleispira;__	-0.20504367466425819	0.20665779729297754	1.4004218625958718	0.6071406693442432	0.8991002193885921	1.1225067573568792	-0.33772021051681567	0.22984956830898048	1.2475843494193193	0.735574042924956	0.8182086657619927	0.21218331283461156	1	1	1	FALSE	FALSE	FALSE	0.11944493613023623	0.14562151715959443	0.03218534570440075	0.02125902120404999	0.1456215171595944	0.032185345704400764	0.12402968276583712
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Beggiatoales;f__Beggiatoaceae;__;__	0.044138285742143395	-0.03802240946342112	0.55042923892426	0.27057793934824764	0.4014693870106899	0.5051569507054501	0.16312595863676516	-0.09470811646818963	1.0896202420962184	0.8704192615070596	0.924546670950646	0.2758804626261821	1	1	1	FALSE	FALSE	FALSE	0.14655915921185197	0.18178209926097255	0.022353878428624598	0.0872547421413728	0.18178209926097255	0.022353878428624598	0.29198660634940693
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;__;__;__	0.0856501811315547	0.11564699438357984	0.019963993512172155	0.28719823916972853	0.4260431146424867	0.5356403033827858	0.29822669309938604	0.2714443454405426	0.03727126839801157	0.7655301500622599	0.7860492991035961	0.9702687140663294	1	1	1	FALSE	FALSE	FALSE	0.0811114397877317	0.1617006780881394	0.050445947351209684	0.07528505558712376	0.1617006780881394	0.05044594735120968	0.05412126896640859
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Kordia;s__Kordia_sp.	-0.13143848875764078	0.2976835491492463	0.8227424846352647	0.4034605840902108	0.5979332814246502	0.7488259997319956	-0.3257777684876699	0.49785412252012184	1.098709827022197	0.7445925001031557	0.6185868652871764	0.27189465479688335	1	1	1	FALSE	FALSE	FALSE	0.03816897502626482	0.03605192552746662	0.02514217033755233	0.018129197537669835	0.03605192552746662	0.025142170337552307	0.05356867176583429
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;__	0.9757472148894911	-1.782331719507331	-0.9683501351549143	0.3432756764487451	0.5089512536451165	0.6384640617420434	2.8424595211166412	-3.5019694061901694	-1.516686988634536	0.004476691552588749	4.618326463406997e-4	0.1293457309093455	1	0.349145480633569	1	FALSE	FALSE	FALSE	0	0	0.013655201045343759	0	0	0.013655201045343762	0.11336955050589517
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Gimesiaceae;g__uncultured;__	0.062895492560684	0.022307728912836	0.32894897552208985	0.32018838795459426	0.4748179208813202	0.5961328121487103	0.1964327718518111	0.04698164903175964	0.5518048475413073	0.8442714476614046	0.9625278533275871	0.581082065719947	1	1	1	FALSE	FALSE	FALSE	0.07217797582992068	0.1628549096620467	0.02174023990235428	0.018946595722377894	0.1628549096620467	0.021740239902354287	0.14617262538477901
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__SAR92_clade;s__uncultured_bacterium	-0.2865921065017043	-0.3258596680879292	2.903779614483957	0.37761140870474286	0.5597153924267002	0.7014231281948736	-0.7589604018712072	-0.5821881486502151	4.13984013038876	0.4478762447035185	0.5604399552607499	3.475479426937355e-5	1	1	0.025614283376528307	FALSE	FALSE	TRUE	0.1927556642239958	0.12538145102176687	0	0	0.12538145102176687	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arcticiflavibacter;s__uncultured_bacterium	-0.0912989701525807	0.24688676509318863	0.7085861402451824	0.4217945542962095	0.6250404685539684	0.7824503594552961	-0.21645364839979675	0.3949932484601538	0.9055988430224068	0.8286341519011009	0.6928478706535108	0.3651482214059778	1	1	1	FALSE	FALSE	FALSE	0.07729173187484917	0.11350079178380135	0.09297145289440978	0.027214909287212534	0.11350079178380135	0.0929714528944098	0.14799736259101576
d__Bacteria;p__Marinimicrobia_(SAR406_clade);c__Marinimicrobia_(SAR406_clade);o__Marinimicrobia_(SAR406_clade);f__Marinimicrobia_(SAR406_clade);g__Marinimicrobia_(SAR406_clade);__	-0.02849300613539444	-0.47572812263782743	1.8162338591148384	0.1744745583001767	0.25917963023836266	0.3276693513440085	-0.16330751264246407	-1.8355150912141869	5.542885996707207	0.8702763190778687	0.0664294051268188	2.9752658386212724e-8	1	1	2.240375176481818e-5	FALSE	FALSE	TRUE	0.5279207207284438	0.31150248725380386	0	0	0.31150248725380386	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Oceanospirillum;s__Oceanospirillum_beijerinckii	0.08368198842152914	-0.6019331369956368	1.4657032920869928	0.23475947858600912	0.3485019164820995	0.43940872873655645	0.35645840127758877	-1.727201798692417	3.3356262546294158	0.7214972997597532	0.08413142793514433	8.510749834949702e-4	1	1	0.599156788380459	FALSE	FALSE	FALSE	0.10204011913009677	0.29538661546640155	0	0	0.2953866154664016	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Candidatus_Riegeria;s__uncultured_bacterium	0.1564470381903683	0.451102112451342	-1.031479349314475	0.5151239087481927	0.7630363365617288	0.9536549781011487	0.30370758478392446	0.5911934869104997	-1.0816064226585222	0.7613506789783595	0.5543907862130529	0.27942744941979614	1	1	1	FALSE	FALSE	FALSE	0.07757566975460853	0.2397301938147551	0.07234662575169096	0.16378729503498485	0.2397301938147551	0.07234662575169097	0.1679051557987503
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitaleaceae_UCG-011;s__uncultured_bacterium	0.19911788460998034	-0.10275805560793168	-0.1531148127013431	0.2857775111135507	0.4239425633623043	0.53303484073127	0.6967584112343358	-0.24238673935675084	-0.2872510406473337	0.4859539971105142	0.808480508534111	0.7739201074553581	1	1	1	FALSE	FALSE	FALSE	0.2084056770513384	0.07830156114917376	0.015750507815028434	0.01873029740648327	0.07830156114917376	0.015750507815028434	0.10984861669282724
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Albirhodobacter;__	0.3190118839495997	-0.5354381994339159	0.06781522850017231	0.39034458083847323	0.5785412308027775	0.7247729298013189	0.8172571097678658	-0.9254970448535668	0.09356755158993371	0.4137815118675765	0.3547074201621679	0.925452686577105	1	1	1	FALSE	FALSE	FALSE	0.13003606277139762	0.15586333940105318	0.004795271432469428	0.10354725966997813	0.15586333940105318	0.004795271432469426	0.1116295976846221
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pseudofulvibacter;s__uncultured_bacterium	-0.06938367244088357	0.31125582275655644	0.4620532997180743	0.26342732531432866	0.3908964337438268	0.49203880861307747	-0.2633882888120778	0.7962616076475574	0.9390586507200029	0.7922513162044031	0.42587999559784734	0.3477006324385447	1	1	1	FALSE	FALSE	FALSE	0.32371444242845904	0.3483035858426478	0.1284927311658467	0.26054626830004224	0.3483035858426478	0.1284927311658467	0.08507507537897667
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__CCM11a;f__CCM11a;g__CCM11a;s__uncultured_bacterium	0.12441123706566892	-0.25035613181696303	0.5436295702673941	0.20155591774054907	0.29936849289654066	0.37825671450114146	0.6172542015155125	-0.8362808303393641	1.4371974096596072	0.5370670699268973	0.40299693482223803	0.150661908828923	1	1	1	FALSE	FALSE	FALSE	0.27659671849128986	0.39652306491128586	0.10264694935191326	0.5166055572142778	0.39652306491128586	0.10264694935191328	0.6962085777341338
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__NS9_marine_group;g__NS9_marine_group;s__uncultured_bacterium	-0.0482261743596406	-0.04812715535797868	1.0670977037604639	0.2665787142268911	0.3955561497714968	0.49782048211294755	-0.18090782116457438	-0.12166959200553594	2.1435391714524843	0.8564399297467411	0.9031606963446392	0.03206982921351934	1	1	1	FALSE	FALSE	FALSE	0.27613708648339585	0.3000345612602427	0	0.3380805835697386	0.3000345612602427	0	0.6914080299027635
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Kaiserbacteria;f__Candidatus_Kaiserbacteria;g__Candidatus_Kaiserbacteria;s__bacterium_SH4-10	-0.015852254571009312	-0.1642527087810569	1.125338991742727	0.25013770487744463	0.371245018115275	0.46765036663033377	-0.06337411058751079	-0.44243747596918576	2.406368244403153	0.9494686025584587	0.6581726652637129	0.01611201468791398	1	1	1	FALSE	FALSE	FALSE	0.3127485991271866	0.1628416010070591	0	0	0.1628416010070591	0	0
d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__Sandaracinus;__	-0.07793922030605173	0.1976147403419088	0.7353215343226488	0.35965763053226296	0.5331712504090959	0.6685017298348979	-0.21670392531560712	0.3706402777536887	1.0999545723004391	0.828439088736429	0.7109054781343896	0.27135191543379455	1	1	1	FALSE	FALSE	FALSE	0.18827050413334562	0.1939991966207787	0.021537591692189297	0.0505596787594494	0.19399919662077872	0.021537591692189294	0.14476231969097766
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tropicibacter;s__Tropicibacter_phthalicicus	-0.9846496220302426	1.1354258246433013	3.7332677749873895	0.5215822826532289	0.772585985741149	0.9655045573405816	-1.8878126324027795	1.4696433090927434	3.8666495632816362	0.05905110869997136	0.14165838409489737	1.1034080476335822e-4	1	1	0.08010742425819807	FALSE	FALSE	FALSE	0	0.09765048724301235	0	0	0.09765048724301238	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Stenoxybacter;s__uncultured_bacterium	0.6025510207755667	-0.7181612758473278	-1.0907614791125766	0.5928443829633951	0.8779600257021578	1.096269923172035	1.01637299448407	-0.8179885812830382	-0.994975284879184	0.30945180058807764	0.41336370747585516	0.31974828497302793	1	1	1	FALSE	FALSE	FALSE	0.04534062357051953	0.04952425384991256	0.027523058279791266	0.001352923816383752	0.04952425384991255	0.027523058279791235	0.05107939222462094
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group;__	0.7096198461663485	-1.3021850710586365	-0.4982088251654115	0.26660953769787443	0.3956017256717467	0.4978770297245464	2.661644636924053	-3.2916567005552793	-1.0006664204633997	0.007775992485437729	9.959911181479481e-4	0.3169881068413067	1	0.7450013563746652	1	FALSE	FALSE	FALSE	0	0	0.044110417905180166	0	0	0.04411041790518018	0.2650231382680898
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__uncultured;s__uncultured_gamma	-0.10915657446252351	0.4632789167792887	0.3717864600389245	0.2901475422012741	0.4304036477698847	0.5410488728348991	-0.37621057767500254	1.07638241260209	0.687158736864008	0.7067603522508894	0.28175626469916576	0.4919827036900944	1	1	1	FALSE	FALSE	FALSE	0.3073536926786917	0.43381155272490274	0.020003331594899615	0.3417433434816665	0.4338115527249028	0.02000333159489962	0.20099710328802223
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;__;__	0.9082841294199271	-1.428948191891355	-1.3125031059879595	0.4163199921583797	0.6169461613108245	0.7724097817811585	2.181697123674019	-2.316163518799227	-1.699231595645201	0.029131893354912352	0.02054934223694798	0.08927555538762327	1	1	1	FALSE	FALSE	FALSE	0	0	0.08173854915065487	0	0	0.08173854915065489	0.03989604639983439
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Guggenheimella;s__uncultured_bacterium	1.342642498089888	-1.747977092391277	-3.009121536589156	0.5570861932778296	0.8250844345683486	1.0306503574324455	2.4101162697821272	-2.1185432898219068	-2.919633719514225	0.01594743736844831	0.034129082732042675	0.0035044301085127016	1	1	1	FALSE	FALSE	FALSE	0	0.37459113706345437	0	0	0.37459113706345437	0	0.2878247346347254
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Cohaesibacter;__	-0.4848205991427631	1.8380848405735135	-0.35863125489323683	0.5882055243084708	0.8711004908131431	1.0877568131019815	-0.8242367320720879	2.1100720984070653	-0.32969800839079066	0.4098050595871481	0.034852146163213485	0.7416281587542899	1	1	1	FALSE	FALSE	FALSE	0.030954935147051596	0	0.019179595072932272	0	0	0.01917959507293227	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__Tenacibaculum_dicentrarchi	0.24778534739655597	-0.42244526965994716	0.2246720029248446	0.32777734302889794	0.48603778275385334	0.610047366486087	0.7559562998065744	-0.8691613793199454	0.3682861614811488	0.44967539702237824	0.38475886824188266	0.7126598700566917	1	1	1	FALSE	FALSE	FALSE	0.15251684439225938	0.18616615730255262	0.03033484935191556	0.16044575020105797	0.1861661573025526	0.030334849351915556	0.2015307963193329
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Parvularculaceae;g__Marinicaulis;s__uncultured_bacterium	-0.038941404250136945	0.03990088375878751	0.8411359861883497	0.32038368199510414	0.4751066527789592	0.5964908902213278	-0.12154615368560505	0.08398300365907775	1.4101405402457132	0.9032584603051226	0.9330699451381569	0.1584981887150626	1	1	1	FALSE	FALSE	FALSE	0.21895105369748974	0.16049074197156754	0.13890714808667706	0.067446956353279	0.16049074197156754	0.1389071480866771	0.11770897454306331
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__uncultured_Vibrio	-0.14430378835468463	0.23872696960777923	1.0098066290523093	0.2939112487610924	0.4359682359832087	0.5479506971623943	-0.4909774258826781	0.5475788140147296	1.8428786280986085	0.6234424138105059	0.5839811398665404	0.06534673334493625	1	1	1	FALSE	FALSE	FALSE	0.2687317615339374	0.22725348187244857	0	0.22736406631398678	0.22725348187244857	0	0.03942462602375005
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Lentisphaerales;f__Lentisphaeraceae;g__Lentisphaera;s__uncultured_bacterium	0.24482847491648196	-0.5007996513598487	0.397273955905046	0.28351360729854924	0.42059535857387237	0.5288829880309811	0.8635510558005403	-1.190692291655162	0.7511566166725981	0.3878345609862171	0.23377440511556746	0.45255840580974604	1	1	1	FALSE	FALSE	FALSE	0.3192523001622794	0.4316492590533191	0.21978922426352826	0.22112344789687635	0.4316492590533191	0.21978922426352826	0.24376883433164617
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudophaeobacter;__	-0.372928073759152	0.8831624628618495	0.9497911765931798	0.5626797599147632	0.8333555621270884	1.040914611894344	-0.6627714382611604	1.0597666866320927	0.9124582994033198	0.5074769487589093	0.2892507558653074	0.36152751180473464	1	1	1	FALSE	FALSE	FALSE	0.11248475673443764	0.13267936413352646	0.02269240242696128	0.08990954475222189	0.13267936413352643	0.022692402426961304	0.020400996803667058
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Bernardetiaceae;g__Garritya;s__Garritya_polymorpha	-0.13255491143720388	0.48667011480843475	0.4507701252195395	0.2948794248382218	0.4373996649266988	0.5497260846628236	-0.4495224158481956	1.1126440046313089	0.8199904239509045	0.6530548414966575	0.2658613533207271	0.41222156623738515	1	1	1	FALSE	FALSE	FALSE	0.21983893823071587	0.21845833413700488	0.0403421845271421	0.1623048220832418	0.21845833413700486	0.040342184527142104	0.05802466407868089
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Vagococcaceae;g__Vagococcus;s__Vagococcus_sp.	0.0995591561160007	0.05617669545327414	0.06414385083138592	0.3356432027670081	0.4976670336219211	0.6244696232787175	0.29662199411531426	0.1128800817776323	0.10271732753725446	0.7667551173253052	0.9101256278277918	0.9181873210017951	1	1	1	FALSE	FALSE	FALSE	0.07654997705925144	0.14175142774444993	0.045496716039534764	0.04971349891552194	0.14175142774444993	0.045496716039534764	0.04670608657704969
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__uncultured;s__uncultured_Alphaproteobacteria	-0.3790441346578347	0.5676152914296415	1.6137593467880156	0.4867641750560808	0.7211028492417053	0.9016248733224296	-0.7787017904802968	0.7871488679132697	1.7898345470898738	0.4361554011549957	0.43119472537820924	0.07348051358231698	1	1	1	FALSE	FALSE	FALSE	0.1577961589115932	0.12033141551370864	0	0.0954551189404196	0.1203314155137086	0	0.04137976065926306
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Hyunsoonleella;__	0.017589127219011704	0.03967293500269637	0.5377402770538576	0.2809636811073257	0.41682524228193696	0.5242064344542982	0.06260285012529007	0.09517882071033966	1.0258177727513937	0.9500827597997967	0.9241727922302208	0.30497748705703787	1	1	1	FALSE	FALSE	FALSE	0.1611364471242223	0.17021813312587128	0.028004046311191445	0.01163056591014203	0.17021813312587128	0.02800404631119142	0.1620550006659842
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_nordii	0.5396582025368095	-1.100034450089934	0.011033767405955073	0.2893572602834483	0.4292352217078627	0.5395996340328978	1.8650238877993648	-2.5627776903140926	0.020448063175080612	0.06217805594565801	0.010383851284674298	0.9836859429833956	1	1	1	FALSE	FALSE	FALSE	0.21671557187507218	0	0.030809742584577283	0	0	0.030809742584577283	0.04955219455796987
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas_spongiae	-0.7363753212370299	1.0280691550492516	2.61350674741197	0.6314046150197975	0.9349801338740064	1.1670386454552157	-1.1662495074001653	1.099562565879918	2.23943462162947	0.24351358140840987	0.2715227596990591	0.025127650786209873	1	1	1	FALSE	FALSE	FALSE	0.00695407050193873	0.006546313857873783	0	0.10507093801368939	0.006546313857873788	0	0.08634151523266569
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__uncultured;__	1.1465463820075965	-2.166955888822849	-1.1171473197836932	0.480105415788439	0.7112571516736899	0.8894092001159969	2.3881138273033526	-3.046656028306628	-1.2560555025043532	0.016935095692225708	0.0023140234643124727	0.20909584767896094	1	1	1	FALSE	FALSE	FALSE	0	0	0.07288759175895881	0	0	0.07288759175895883	0.05085458179983025
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcales-Tissierellales;g__Soehngenia;__	0.42098620652354357	-0.49284973937145293	-0.5654736754597022	0.33503181129234827	0.49676312372470605	0.6233486187660612	1.2565559219574873	-0.9921222325765432	-0.9071547741279602	0.20891448418250524	0.32113790240377016	0.3643249560311012	1	1	1	FALSE	FALSE	FALSE	0.1618565556583499	0.17577093376424363	0.04600199999184565	0.03366758592228271	0.1757709337642436	0.046001999991845635	0.14435282133869073
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__uncultured;s__uncultured_bacterium	0.15936591221671847	0.8426084196292399	-1.8301809115619048	0.6709818111840281	0.9935051361048186	1.239680561425285	0.2375115235024004	0.8481168229615891	-1.476332668681769	0.8122599804780417	0.39637291354057513	0.1398546082427101	1	1	1	FALSE	FALSE	FALSE	0.06105049271449559	0.14737507657434587	0.028331831683748677	0.13385053552044118	0.14737507657434587	0.028331831683748712	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Aureispira;s__Saprospira_sp.	0.2923213621647131	-0.2167320643488268	-0.4261354870762394	0.3026969358836285	0.44895762447802245	0.5640609321158832	0.9657228980907019	-0.48274503546032627	-0.7554777557058184	0.3341828583586111	0.6292767820481933	0.4499623742600821	1	1	1	FALSE	FALSE	FALSE	0.043711828608321075	0.013566132587393672	0.18499412287921374	0.11818038065705605	0.013566132587393653	0.1849941228792137	0.1447908134046411
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__Oleiphilus;__	-0.40356432224718647	-0.01128546558759091	2.903356869115247	0.515054280341648	0.762933381025336	0.9535272280019682	-0.7835374593518424	-0.014792203183486258	3.044859951402724	0.43331156530534404	0.9881979598605146	0.002327886818383413	1	1	1	FALSE	FALSE	FALSE	0.1715884894601303	0.1371618002617467	0	0	0.1371618002617467	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__uncultured;g__uncultured;s__uncultured_Bacteroidetes/Chlorobi	-0.09793690612432122	0.006522831527333572	1.2249929132249975	0.30013441525950757	0.4451690263355726	0.5593621611668576	-0.32631015020267257	0.014652482858087706	2.189981729671526	0.7441897094134872	0.9883094284699704	0.0285255618803586	1	1	1	FALSE	FALSE	FALSE	0.31423585652418434	0.28957039853705535	0	0	0.28957039853705535	0	0
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_Bacteriovoracaceae	0.021169067197149637	-0.28075819022149734	1.159360350119754	0.26014117811153104	0.3860373693982962	0.4860093287695068	0.08137530302132238	-0.727282414806385	2.38546933462174	0.9351434892946202	0.46705296840548405	0.017057344394575097	1	1	1	FALSE	FALSE	FALSE	0.14549925226749214	0.18299707990204536	0	0.16241626043696383	0.18299707990204536	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;__	0.2221320507563534	-0.45790937263902987	0.4334866783240988	0.23320350633888426	0.3462004856210482	0.4365494987071645	0.9525244892053975	-1.3226710870078282	0.9929840249682197	0.3408310522304041	0.18594478265345704	0.3207177396324711	1	1	1	FALSE	FALSE	FALSE	0.18297323941323407	0.2777960995451241	0.12727586273674807	0.3766112526005925	0.2777960995451241	0.12727586273674807	0.4460360751809395
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio_mediterranei	-0.24887570534998904	-0.15523865160770453	2.3598119253330383	0.48084066406278253	0.7123442934965069	0.8907580174547214	-0.517584563766208	-0.21792643392385902	2.649217721414437	0.6047481540581592	0.8274864307986308	0.008067833801136376	1	1	1	FALSE	FALSE	FALSE	0.07695509882643788	0.046480290240277354	0	0	0.046480290240277354	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__Kiloniella;s__Kiloniella_litopenaei	0.17220446815432514	-0.13002078710845394	0.046070263748848796	0.3110344688002036	0.4612843133626179	0.5793486477657223	0.5536507539456746	-0.28186691665416325	0.0795207927497895	0.579817884101562	0.7780455580675592	0.9366183937584625	1	1	1	FALSE	FALSE	FALSE	0.18010062924033746	0.09598467106235113	0.0035730347738146284	0.028221745020709867	0.09598467106235113	0.0035730347738146297	0.10192992762972612
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;__;__	-0.1081572107620285	0.3649070095099856	0.5631586946873698	0.3609807845538564	0.5351274846143588	0.6709278987416393	-0.29962041025452985	0.6819066857927452	0.8393728979575953	0.764466713909424	0.49529795755274386	0.4012600874744267	1	1	1	FALSE	FALSE	FALSE	0.09449688074633315	0.06889428155879387	0.03390337543988926	0.011649711335131019	0.06889428155879386	0.03390337543988925	0.059214464912098225
